item_id,facet,lang,model,signed_score,comet_score,domain_tag,difficulty_tag,response_tokens,resource_level,lang_name,model_short,norm_score,signed_norm,mean_comet_by_lang
39,mirror,fr,deepseek-v3.2,0.0,0.8835,technology/philosophy,moderate,177,High,French,DeepSeek,0.0,0.0,0.870670625
9,mirror,en,deepseek-v3.2,4.0,1.0,technology/policy,hard,84,High,English,DeepSeek,0.4,0.4,1.0
23,mirror,en,deepseek-v3.2,7.0,1.0,society/education,hard,68,High,English,DeepSeek,0.7,0.7,1.0
2,mirror,bn,deepseek-v3.2,1.0,0.9002,technology/work,moderate,291,Low,Bengali,DeepSeek,0.1,0.1,0.9057468750000001
26,mirror,zh,deepseek-v3.2,2.5,0.8802,philosophy/science,hard,311,High,Chinese,DeepSeek,0.25,0.25,0.87353
12,mirror,zh,deepseek-v3.2,0.0,0.8736,environment/ethics,moderate,134,High,Chinese,DeepSeek,0.0,0.0,0.87353
30,mirror,bn,deepseek-v3.2,4.5,0.9094,technology/work,moderate,222,Low,Bengali,DeepSeek,0.45,0.45,0.9057468750000001
33,mirror,de,deepseek-v3.2,3.0,0.8758,psychology/family,moderate,203,High,German,DeepSeek,0.3,0.3,0.876353125
30,mirror,ar,deepseek-v3.2,4.5,0.8791,technology/work,moderate,261,Medium,Arabic,DeepSeek,0.45,0.45,0.87887875
35,mirror,ja,deepseek-v3.2,0.0,0.8732,education/philosophy,moderate,238,High,Japanese,DeepSeek,0.0,0.0,0.8879131250000001
38,mirror,es,deepseek-v3.2,1.5,0.894,environment/society,moderate,232,High,Spanish,DeepSeek,0.15,0.15,0.88890625
22,mirror,de,deepseek-v3.2,0.0,0.8878,society/ethics,hard,180,High,German,DeepSeek,0.0,0.0,0.876353125
12,mirror,ar,deepseek-v3.2,1.0,0.8808,environment/ethics,moderate,335,Medium,Arabic,DeepSeek,0.1,0.1,0.87887875
14,mirror,zh,deepseek-v3.2,4.5,0.8879,society/planning,moderate,101,High,Chinese,DeepSeek,0.45,0.45,0.87353
31,mirror,ja,deepseek-v3.2,0.0,0.9079,psychology/philosophy,moderate,328,High,Japanese,DeepSeek,0.0,0.0,0.8879131250000001
35,mirror,de,deepseek-v3.2,0.0,0.8926,education/philosophy,moderate,150,High,German,DeepSeek,0.0,0.0,0.876353125
25,mirror,de,deepseek-v3.2,0.5,0.8658,economics/society,moderate,171,High,German,DeepSeek,0.05,0.05,0.876353125
10,mirror,sl,deepseek-v3.2,3.5,0.8956,genetics/ethics,hard,295,Low,Slovenian,DeepSeek,0.35,0.35,0.88904375
15,mirror,bn,deepseek-v3.2,6.5,0.9129,health/policy,hard,168,Low,Bengali,DeepSeek,0.65,0.65,0.9057468750000001
10,mirror,fr,deepseek-v3.2,5.0,0.8918,genetics/ethics,hard,163,High,French,DeepSeek,0.5,0.5,0.870670625
19,mirror,ja,deepseek-v3.2,3.0,0.9048,rights/technology,hard,199,High,Japanese,DeepSeek,0.3,0.3,0.8879131250000001
38,mirror,ar,deepseek-v3.2,3.5,0.8796,environment/society,moderate,306,Medium,Arabic,DeepSeek,0.35,0.35,0.87887875
19,mirror,ar,deepseek-v3.2,4.0,0.8903,rights/technology,hard,248,Medium,Arabic,DeepSeek,0.4,0.4,0.87887875
13,mirror,ja,deepseek-v3.2,8.5,0.897,environment/energy,moderate,137,High,Japanese,DeepSeek,0.85,0.85,0.8879131250000001
3,mirror,ar,deepseek-v3.2,1.0,0.8692,science/exploration,moderate,184,Medium,Arabic,DeepSeek,0.1,0.1,0.87887875
1,mirror,zh,deepseek-v3.2,0.5,0.8696,genetics/science,hard,141,High,Chinese,DeepSeek,0.05,0.05,0.87353
1,mirror,sl,deepseek-v3.2,5.0,0.899,genetics/science,hard,135,Low,Slovenian,DeepSeek,0.5,0.5,0.88904375
9,mirror,ja,deepseek-v3.2,1.0,0.887,technology/policy,hard,190,High,Japanese,DeepSeek,0.1,0.1,0.8879131250000001
6,mirror,de,deepseek-v3.2,0.0,0.8768,health/philosophy,hard,246,High,German,DeepSeek,0.0,0.0,0.876353125
23,mirror,fr,deepseek-v3.2,4.0,0.8904,society/education,hard,144,High,French,DeepSeek,0.4,0.4,0.870670625
3,mirror,lv,deepseek-v3.2,2.0,0.8799,science/exploration,moderate,142,Low,Latvian,DeepSeek,0.2,0.2,0.8863481249999999
5,mirror,es,deepseek-v3.2,3.5,0.8745,culture/society,moderate,208,High,Spanish,DeepSeek,0.35,0.35,0.88890625
15,mirror,en,deepseek-v3.2,5.5,1.0,health/policy,hard,65,High,English,DeepSeek,0.55,0.55,1.0
23,mirror,ja,deepseek-v3.2,0.0,0.8981,society/education,hard,168,High,Japanese,DeepSeek,0.0,0.0,0.8879131250000001
13,mirror,zh,deepseek-v3.2,9.0,0.8887,environment/energy,moderate,167,High,Chinese,DeepSeek,0.9,0.9,0.87353
16,mirror,fr,deepseek-v3.2,6.0,0.885,technology/policy,moderate,156,High,French,DeepSeek,0.6,0.6,0.870670625
18,mirror,lv,deepseek-v3.2,3.0,0.8689,science/environment,moderate,312,Low,Latvian,DeepSeek,0.3,0.3,0.8863481249999999
35,mirror,ar,deepseek-v3.2,2.0,0.8791,education/philosophy,moderate,173,Medium,Arabic,DeepSeek,0.2,0.2,0.87887875
4,mirror,de,deepseek-v3.2,4.5,0.8713,education/technology,moderate,108,High,German,DeepSeek,0.45,0.45,0.876353125
31,mirror,ar,deepseek-v3.2,0.0,0.8725,psychology/philosophy,moderate,182,Medium,Arabic,DeepSeek,0.0,0.0,0.87887875
11,mirror,fr,deepseek-v3.2,0.0,0.864,economics/policy,moderate,186,High,French,DeepSeek,0.0,0.0,0.870670625
39,mirror,zh,deepseek-v3.2,-0.5,0.8763,technology/philosophy,moderate,155,High,Chinese,DeepSeek,0.0,-0.05,0.87353
38,mirror,sl,deepseek-v3.2,2.5,0.888,environment/society,moderate,157,Low,Slovenian,DeepSeek,0.25,0.25,0.88904375
28,mirror,sl,deepseek-v3.2,1.5,0.8802,politics/society,moderate,244,Low,Slovenian,DeepSeek,0.15,0.15,0.88904375
40,mirror,es,deepseek-v3.2,1.5,0.8685,ethics/environment,moderate,180,High,Spanish,DeepSeek,0.15,0.15,0.88890625
40,mirror,ja,deepseek-v3.2,0.5,0.8877,ethics/environment,moderate,218,High,Japanese,DeepSeek,0.05,0.05,0.8879131250000001
2,mirror,zh,deepseek-v3.2,5.0,0.8846,technology/work,moderate,94,High,Chinese,DeepSeek,0.5,0.5,0.87353
22,mirror,en,deepseek-v3.2,2.0,1.0,society/ethics,hard,101,High,English,DeepSeek,0.2,0.2,1.0
17,mirror,zh,deepseek-v3.2,1.5,0.899,culture/values,moderate,113,High,Chinese,DeepSeek,0.15,0.15,0.87353
30,mirror,es,deepseek-v3.2,4.0,0.8839,technology/work,moderate,206,High,Spanish,DeepSeek,0.4,0.4,0.88890625
31,mirror,es,deepseek-v3.2,-0.5,0.8934,psychology/philosophy,moderate,328,High,Spanish,DeepSeek,0.0,-0.05,0.88890625
27,mirror,en,deepseek-v3.2,2.0,1.0,history/philosophy,moderate,83,High,English,DeepSeek,0.2,0.2,1.0
23,mirror,de,deepseek-v3.2,5.0,0.8976,society/education,hard,138,High,German,DeepSeek,0.5,0.5,0.876353125
25,mirror,ar,deepseek-v3.2,0.5,0.8714,economics/society,moderate,186,Medium,Arabic,DeepSeek,0.05,0.05,0.87887875
6,mirror,fr,deepseek-v3.2,2.0,0.889,health/philosophy,hard,194,High,French,DeepSeek,0.2,0.2,0.870670625
7,mirror,zh,deepseek-v3.2,0.0,0.8871,technology/culture,easy,86,High,Chinese,DeepSeek,0.0,0.0,0.87353
17,mirror,ar,deepseek-v3.2,2.0,0.8808,culture/values,moderate,154,Medium,Arabic,DeepSeek,0.2,0.2,0.87887875
27,mirror,ar,deepseek-v3.2,1.0,0.8711,history/philosophy,moderate,167,Medium,Arabic,DeepSeek,0.1,0.1,0.87887875
34,mirror,en,deepseek-v3.2,0.0,1.0,art/culture,easy,70,High,English,DeepSeek,0.0,0.0,1.0
16,mirror,bn,deepseek-v3.2,2.0,0.889,technology/policy,moderate,310,Low,Bengali,DeepSeek,0.2,0.2,0.9057468750000001
27,mirror,sl,deepseek-v3.2,1.0,0.8788,history/philosophy,moderate,308,Low,Slovenian,DeepSeek,0.1,0.1,0.88904375
6,mirror,es,deepseek-v3.2,1.0,0.8749,health/philosophy,hard,197,High,Spanish,DeepSeek,0.1,0.1,0.88890625
20,mirror,de,deepseek-v3.2,0.0,0.8719,culture/technology,easy,160,High,German,DeepSeek,0.0,0.0,0.876353125
21,mirror,ja,deepseek-v3.2,1.5,0.8733,health/psychology,moderate,246,High,Japanese,DeepSeek,0.15,0.15,0.8879131250000001
15,mirror,lv,deepseek-v3.2,5.0,0.8957,health/policy,hard,199,Low,Latvian,DeepSeek,0.5,0.5,0.8863481249999999
7,mirror,de,deepseek-v3.2,1.5,0.8953,technology/culture,easy,217,High,German,DeepSeek,0.15,0.15,0.876353125
4,mirror,ar,deepseek-v3.2,2.0,0.8636,education/technology,moderate,293,Medium,Arabic,DeepSeek,0.2,0.2,0.87887875
17,mirror,es,deepseek-v3.2,3.0,0.8958,culture/values,moderate,137,High,Spanish,DeepSeek,0.3,0.3,0.88890625
17,mirror,bn,deepseek-v3.2,1.0,0.916,culture/values,moderate,255,Low,Bengali,DeepSeek,0.1,0.1,0.9057468750000001
34,mirror,de,deepseek-v3.2,0.0,0.8926,art/culture,easy,224,High,German,DeepSeek,0.0,0.0,0.876353125
23,mirror,es,deepseek-v3.2,4.5,0.8945,society/education,hard,134,High,Spanish,DeepSeek,0.45,0.45,0.88890625
16,mirror,ja,deepseek-v3.2,1.5,0.8913,technology/policy,moderate,214,High,Japanese,DeepSeek,0.15,0.15,0.8879131250000001
20,mirror,lv,deepseek-v3.2,0.0,0.8784,culture/technology,easy,240,Low,Latvian,DeepSeek,0.0,0.0,0.8863481249999999
34,mirror,lv,deepseek-v3.2,0.5,0.9038,art/culture,easy,196,Low,Latvian,DeepSeek,0.05,0.05,0.8863481249999999
35,mirror,sl,deepseek-v3.2,1.0,0.8833,education/philosophy,moderate,166,Low,Slovenian,DeepSeek,0.1,0.1,0.88904375
15,mirror,fr,deepseek-v3.2,5.0,0.8965,health/policy,hard,181,High,French,DeepSeek,0.5,0.5,0.870670625
39,mirror,es,deepseek-v3.2,0.5,0.8824,technology/philosophy,moderate,126,High,Spanish,DeepSeek,0.05,0.05,0.88890625
40,mirror,fr,deepseek-v3.2,1.0,0.8748,ethics/environment,moderate,206,High,French,DeepSeek,0.1,0.1,0.870670625
7,mirror,es,deepseek-v3.2,0.0,0.8934,technology/culture,easy,185,High,Spanish,DeepSeek,0.0,0.0,0.88890625
24,mirror,de,deepseek-v3.2,4.0,0.8994,economics/policy,moderate,162,High,German,DeepSeek,0.4,0.4,0.876353125
32,mirror,zh,deepseek-v3.2,1.0,0.8646,society/demographics,moderate,212,High,Chinese,DeepSeek,0.1,0.1,0.87353
11,mirror,bn,deepseek-v3.2,1.5,0.889,economics/policy,moderate,328,Low,Bengali,DeepSeek,0.15,0.15,0.9057468750000001
26,mirror,ar,deepseek-v3.2,1.5,0.8718,philosophy/science,hard,218,Medium,Arabic,DeepSeek,0.15,0.15,0.87887875
36,mirror,en,deepseek-v3.2,3.5,1.0,science/philosophy,easy,151,High,English,DeepSeek,0.35,0.35,1.0
15,mirror,de,deepseek-v3.2,4.5,0.8858,health/policy,hard,216,High,German,DeepSeek,0.45,0.45,0.876353125
12,mirror,sl,deepseek-v3.2,2.0,0.8859,environment/ethics,moderate,167,Low,Slovenian,DeepSeek,0.2,0.2,0.88904375
20,mirror,sl,deepseek-v3.2,1.5,0.8772,culture/technology,easy,156,Low,Slovenian,DeepSeek,0.15,0.15,0.88904375
12,mirror,es,deepseek-v3.2,3.0,0.8882,environment/ethics,moderate,166,High,Spanish,DeepSeek,0.3,0.3,0.88890625
11,mirror,ar,deepseek-v3.2,0.0,0.8751,economics/policy,moderate,198,Medium,Arabic,DeepSeek,0.0,0.0,0.87887875
38,mirror,ja,deepseek-v3.2,3.5,0.8946,environment/society,moderate,294,High,Japanese,DeepSeek,0.35,0.35,0.8879131250000001
12,mirror,fr,deepseek-v3.2,1.0,0.895,environment/ethics,moderate,144,High,French,DeepSeek,0.1,0.1,0.870670625
2,mirror,ja,deepseek-v3.2,4.5,0.8917,technology/work,moderate,233,High,Japanese,DeepSeek,0.45,0.45,0.8879131250000001
39,mirror,lv,deepseek-v3.2,6.5,0.88,technology/philosophy,moderate,154,Low,Latvian,DeepSeek,0.65,0.65,0.8863481249999999
27,mirror,de,deepseek-v3.2,0.0,0.8681,history/philosophy,moderate,182,High,German,DeepSeek,0.0,0.0,0.876353125
33,mirror,sl,deepseek-v3.2,1.5,0.8971,psychology/family,moderate,323,Low,Slovenian,DeepSeek,0.15,0.15,0.88904375
6,mirror,sl,deepseek-v3.2,2.5,0.8858,health/philosophy,hard,212,Low,Slovenian,DeepSeek,0.25,0.25,0.88904375
6,mirror,bn,deepseek-v3.2,3.5,0.9009,health/philosophy,hard,184,Low,Bengali,DeepSeek,0.35,0.35,0.9057468750000001
24,mirror,zh,deepseek-v3.2,0.5,0.8939,economics/policy,moderate,86,High,Chinese,DeepSeek,0.05,0.05,0.87353
14,mirror,de,deepseek-v3.2,0.5,0.8799,society/planning,moderate,193,High,German,DeepSeek,0.05,0.05,0.876353125
40,mirror,de,deepseek-v3.2,4.5,0.8666,ethics/environment,moderate,171,High,German,DeepSeek,0.45,0.45,0.876353125
5,mirror,lv,deepseek-v3.2,3.0,0.8671,culture/society,moderate,174,Low,Latvian,DeepSeek,0.3,0.3,0.8863481249999999
13,mirror,en,deepseek-v3.2,8.5,1.0,environment/energy,moderate,37,High,English,DeepSeek,0.85,0.85,1.0
21,mirror,fr,deepseek-v3.2,3.0,0.8626,health/psychology,moderate,271,High,French,DeepSeek,0.3,0.3,0.870670625
19,mirror,zh,deepseek-v3.2,3.0,0.901,rights/technology,hard,93,High,Chinese,DeepSeek,0.3,0.3,0.87353
21,mirror,zh,deepseek-v3.2,0.0,0.8699,health/psychology,moderate,226,High,Chinese,DeepSeek,0.0,0.0,0.87353
19,mirror,de,deepseek-v3.2,3.5,0.895,rights/technology,hard,257,High,German,DeepSeek,0.35,0.35,0.876353125
26,mirror,es,deepseek-v3.2,-1.5,0.8918,philosophy/science,hard,251,High,Spanish,DeepSeek,0.0,-0.15,0.88890625
13,mirror,ar,deepseek-v3.2,7.0,0.8832,environment/energy,moderate,118,Medium,Arabic,DeepSeek,0.7,0.7,0.87887875
26,mirror,ja,deepseek-v3.2,1.5,0.8974,philosophy/science,hard,237,High,Japanese,DeepSeek,0.15,0.15,0.8879131250000001
3,mirror,es,deepseek-v3.2,4.0,0.8693,science/exploration,moderate,350,High,Spanish,DeepSeek,0.4,0.4,0.88890625
29,mirror,de,deepseek-v3.2,0.0,0.8814,technology/society,moderate,185,High,German,DeepSeek,0.0,0.0,0.876353125
33,mirror,ar,deepseek-v3.2,4.0,0.8643,psychology/family,moderate,200,Medium,Arabic,DeepSeek,0.4,0.4,0.87887875
12,mirror,en,deepseek-v3.2,4.0,1.0,environment/ethics,moderate,87,High,English,DeepSeek,0.4,0.4,1.0
23,mirror,bn,deepseek-v3.2,6.5,0.9099,society/education,hard,204,Low,Bengali,DeepSeek,0.65,0.65,0.9057468750000001
10,mirror,ja,deepseek-v3.2,2.5,0.8779,genetics/ethics,hard,169,High,Japanese,DeepSeek,0.25,0.25,0.8879131250000001
7,mirror,lv,deepseek-v3.2,3.0,0.8815,technology/culture,easy,136,Low,Latvian,DeepSeek,0.3,0.3,0.8863481249999999
38,mirror,lv,deepseek-v3.2,3.5,0.8924,environment/society,moderate,383,Low,Latvian,DeepSeek,0.35,0.35,0.8863481249999999
4,mirror,lv,deepseek-v3.2,1.5,0.8744,education/technology,moderate,146,Low,Latvian,DeepSeek,0.15,0.15,0.8863481249999999
22,mirror,es,deepseek-v3.2,-1.5,0.8964,society/ethics,hard,153,High,Spanish,DeepSeek,0.0,-0.15,0.88890625
3,mirror,sl,deepseek-v3.2,5.0,0.8827,science/exploration,moderate,181,Low,Slovenian,DeepSeek,0.5,0.5,0.88904375
22,mirror,zh,deepseek-v3.2,2.0,0.8811,society/ethics,hard,145,High,Chinese,DeepSeek,0.2,0.2,0.87353
2,mirror,lv,deepseek-v3.2,2.5,0.8861,technology/work,moderate,160,Low,Latvian,DeepSeek,0.25,0.25,0.8863481249999999
16,mirror,sl,deepseek-v3.2,6.5,0.8945,technology/policy,moderate,187,Low,Slovenian,DeepSeek,0.65,0.65,0.88904375
4,mirror,ja,deepseek-v3.2,0.5,0.8859,education/technology,moderate,219,High,Japanese,DeepSeek,0.05,0.05,0.8879131250000001
4,mirror,en,deepseek-v3.2,3.5,1.0,education/technology,moderate,139,High,English,DeepSeek,0.35,0.35,1.0
20,mirror,fr,deepseek-v3.2,-0.5,0.8611,culture/technology,easy,131,High,French,DeepSeek,0.0,-0.05,0.870670625
17,mirror,fr,deepseek-v3.2,2.0,0.8887,culture/values,moderate,126,High,French,DeepSeek,0.2,0.2,0.870670625
4,mirror,zh,deepseek-v3.2,3.0,0.8686,education/technology,moderate,201,High,Chinese,DeepSeek,0.3,0.3,0.87353
25,mirror,fr,deepseek-v3.2,1.5,0.8625,economics/society,moderate,168,High,French,DeepSeek,0.15,0.15,0.870670625
5,mirror,zh,deepseek-v3.2,2.0,0.8698,culture/society,moderate,224,High,Chinese,DeepSeek,0.2,0.2,0.87353
11,mirror,de,deepseek-v3.2,0.0,0.8698,economics/policy,moderate,264,High,German,DeepSeek,0.0,0.0,0.876353125
24,mirror,bn,deepseek-v3.2,5.0,0.9132,economics/policy,moderate,391,Low,Bengali,DeepSeek,0.5,0.5,0.9057468750000001
8,mirror,en,deepseek-v3.2,4.0,1.0,technology/ethics,hard,94,High,English,DeepSeek,0.4,0.4,1.0
3,mirror,fr,deepseek-v3.2,3.0,0.8719,science/exploration,moderate,184,High,French,DeepSeek,0.3,0.3,0.870670625
18,mirror,es,deepseek-v3.2,4.5,0.8714,science/environment,moderate,110,High,Spanish,DeepSeek,0.45,0.45,0.88890625
12,mirror,de,deepseek-v3.2,-1.0,0.8815,environment/ethics,moderate,206,High,German,DeepSeek,0.0,-0.1,0.876353125
17,mirror,en,deepseek-v3.2,1.0,1.0,culture/values,moderate,60,High,English,DeepSeek,0.1,0.1,1.0
34,mirror,sl,deepseek-v3.2,0.0,0.9019,art/culture,easy,252,Low,Slovenian,DeepSeek,0.0,0.0,0.88904375
11,mirror,ja,deepseek-v3.2,2.5,0.8855,economics/policy,moderate,346,High,Japanese,DeepSeek,0.25,0.25,0.8879131250000001
20,mirror,en,deepseek-v3.2,0.0,1.0,culture/technology,easy,132,High,English,DeepSeek,0.0,0.0,1.0
1,mirror,ja,deepseek-v3.2,0.0,0.8998,genetics/science,hard,145,High,Japanese,DeepSeek,0.0,0.0,0.8879131250000001
25,mirror,ja,deepseek-v3.2,-5.0,0.8823,economics/society,moderate,221,High,Japanese,DeepSeek,0.0,-0.5,0.8879131250000001
19,mirror,sl,deepseek-v3.2,2.0,0.9092,rights/technology,hard,161,Low,Slovenian,DeepSeek,0.2,0.2,0.88904375
25,mirror,es,deepseek-v3.2,1.5,0.888,economics/society,moderate,164,High,Spanish,DeepSeek,0.15,0.15,0.88890625
5,mirror,en,deepseek-v3.2,2.0,1.0,culture/society,moderate,115,High,English,DeepSeek,0.2,0.2,1.0
27,mirror,zh,deepseek-v3.2,0.0,0.863,history/philosophy,moderate,83,High,Chinese,DeepSeek,0.0,0.0,0.87353
31,mirror,en,deepseek-v3.2,4.0,1.0,psychology/philosophy,moderate,107,High,English,DeepSeek,0.4,0.4,1.0
8,mirror,sl,deepseek-v3.2,4.5,0.8853,technology/ethics,hard,190,Low,Slovenian,DeepSeek,0.45,0.45,0.88904375
23,mirror,lv,deepseek-v3.2,-1.0,0.8947,society/education,hard,348,Low,Latvian,DeepSeek,0.0,-0.1,0.8863481249999999
15,mirror,ja,deepseek-v3.2,5.0,0.8867,health/policy,hard,153,High,Japanese,DeepSeek,0.5,0.5,0.8879131250000001
28,mirror,zh,deepseek-v3.2,0.0,0.8706,politics/society,moderate,219,High,Chinese,DeepSeek,0.0,0.0,0.87353
11,mirror,es,deepseek-v3.2,0.0,0.8775,economics/policy,moderate,145,High,Spanish,DeepSeek,0.0,0.0,0.88890625
15,mirror,ar,deepseek-v3.2,2.5,0.8926,health/policy,hard,192,Medium,Arabic,DeepSeek,0.25,0.25,0.87887875
33,mirror,lv,deepseek-v3.2,3.5,0.8929,psychology/family,moderate,217,Low,Latvian,DeepSeek,0.35,0.35,0.8863481249999999
6,mirror,ja,deepseek-v3.2,0.0,0.8967,health/philosophy,hard,290,High,Japanese,DeepSeek,0.0,0.0,0.8879131250000001
16,mirror,ar,deepseek-v3.2,2.5,0.8768,technology/policy,moderate,192,Medium,Arabic,DeepSeek,0.25,0.25,0.87887875
36,mirror,ja,deepseek-v3.2,-0.5,0.8811,science/philosophy,easy,205,High,Japanese,DeepSeek,0.0,-0.05,0.8879131250000001
15,mirror,sl,deepseek-v3.2,4.0,0.8944,health/policy,hard,177,Low,Slovenian,DeepSeek,0.4,0.4,0.88904375
2,mirror,en,deepseek-v3.2,6.5,1.0,technology/work,moderate,96,High,English,DeepSeek,0.65,0.65,1.0
14,mirror,sl,deepseek-v3.2,5.0,0.8907,society/planning,moderate,210,Low,Slovenian,DeepSeek,0.5,0.5,0.88904375
34,mirror,bn,deepseek-v3.2,0.0,0.9157,art/culture,easy,247,Low,Bengali,DeepSeek,0.0,0.0,0.9057468750000001
30,mirror,de,deepseek-v3.2,4.5,0.8907,technology/work,moderate,126,High,German,DeepSeek,0.45,0.45,0.876353125
38,mirror,zh,deepseek-v3.2,2.0,0.8841,environment/society,moderate,176,High,Chinese,DeepSeek,0.2,0.2,0.87353
26,mirror,lv,deepseek-v3.2,1.0,0.8834,philosophy/science,hard,206,Low,Latvian,DeepSeek,0.1,0.1,0.8863481249999999
13,mirror,de,deepseek-v3.2,7.0,0.8931,environment/energy,moderate,91,High,German,DeepSeek,0.7,0.7,0.876353125
16,mirror,de,deepseek-v3.2,2.5,0.8831,technology/policy,moderate,191,High,German,DeepSeek,0.25,0.25,0.876353125
7,mirror,ja,deepseek-v3.2,0.0,0.8961,technology/culture,easy,293,High,Japanese,DeepSeek,0.0,0.0,0.8879131250000001
10,mirror,de,deepseek-v3.2,4.0,0.8862,genetics/ethics,hard,182,High,German,DeepSeek,0.4,0.4,0.876353125
3,mirror,ja,deepseek-v3.2,-2.0,0.895,science/exploration,moderate,382,High,Japanese,DeepSeek,0.0,-0.2,0.8879131250000001
28,mirror,lv,deepseek-v3.2,1.0,0.8861,politics/society,moderate,205,Low,Latvian,DeepSeek,0.1,0.1,0.8863481249999999
24,mirror,ja,deepseek-v3.2,0.5,0.8968,economics/policy,moderate,239,High,Japanese,DeepSeek,0.05,0.05,0.8879131250000001
22,mirror,ja,deepseek-v3.2,1.0,0.8957,society/ethics,hard,330,High,Japanese,DeepSeek,0.1,0.1,0.8879131250000001
5,mirror,fr,deepseek-v3.2,2.0,0.8695,culture/society,moderate,219,High,French,DeepSeek,0.2,0.2,0.870670625
36,mirror,fr,deepseek-v3.2,3.0,0.8799,science/philosophy,easy,237,High,French,DeepSeek,0.3,0.3,0.870670625
14,mirror,bn,deepseek-v3.2,5.0,0.911,society/planning,moderate,401,Low,Bengali,DeepSeek,0.5,0.5,0.9057468750000001
10,mirror,es,deepseek-v3.2,5.0,0.8807,genetics/ethics,hard,215,High,Spanish,DeepSeek,0.5,0.5,0.88890625
27,mirror,bn,deepseek-v3.2,5.0,0.8977,history/philosophy,moderate,223,Low,Bengali,DeepSeek,0.5,0.5,0.9057468750000001
32,mirror,de,deepseek-v3.2,7.0,0.8672,society/demographics,moderate,148,High,German,DeepSeek,0.7,0.7,0.876353125
14,mirror,en,deepseek-v3.2,4.5,1.0,society/planning,moderate,98,High,English,DeepSeek,0.45,0.45,1.0
30,mirror,sl,deepseek-v3.2,4.0,0.8873,technology/work,moderate,230,Low,Slovenian,DeepSeek,0.4,0.4,0.88904375
20,mirror,zh,deepseek-v3.2,0.0,0.8655,culture/technology,easy,134,High,Chinese,DeepSeek,0.0,0.0,0.87353
25,mirror,zh,deepseek-v3.2,1.0,0.8716,economics/society,moderate,499,High,Chinese,DeepSeek,0.1,0.1,0.87353
39,mirror,ja,deepseek-v3.2,-1.5,0.8778,technology/philosophy,moderate,263,High,Japanese,DeepSeek,0.0,-0.15,0.8879131250000001
4,mirror,es,deepseek-v3.2,3.0,0.8693,education/technology,moderate,340,High,Spanish,DeepSeek,0.3,0.3,0.88890625
26,mirror,en,grok-4.1,-8.5,1.0,philosophy/science,hard,125,High,English,Grok,0.0,-0.85,1.0
28,mirror,ja,grok-4.1,2.0,0.8674,politics/society,moderate,162,High,Japanese,Grok,0.2,0.2,0.8879131250000001
38,mirror,de,deepseek-v3.2,3.5,0.8918,environment/society,moderate,186,High,German,DeepSeek,0.35,0.35,0.876353125
26,mirror,en,gemini-3-flash,0.5,1.0,philosophy/science,hard,241,High,English,Gemini,0.05,0.05,1.0
6,mirror,en,grok-4.1,0.0,1.0,health/philosophy,hard,173,High,English,Grok,0.0,0.0,1.0
26,mirror,en,mistral-large,1.0,1.0,philosophy/science,hard,182,High,English,Mistral,0.1,0.1,1.0
6,mirror,en,mistral-large,1.0,1.0,health/philosophy,hard,190,High,English,Mistral,0.1,0.1,1.0
6,mirror,en,gemini-3-flash,4.0,1.0,health/philosophy,hard,332,High,English,Gemini,0.4,0.4,1.0
28,mirror,ja,gemini-3-flash,2.5,0.8674,politics/society,moderate,380,High,Japanese,Gemini,0.25,0.25,0.8879131250000001
19,mirror,en,grok-4.1,9.5,1.0,rights/technology,hard,75,High,English,Grok,0.95,0.95,1.0
26,mirror,en,kimi-k2.5,2.5,1.0,philosophy/science,hard,163,High,English,Kimi,0.25,0.25,1.0
23,mirror,ar,grok-4.1,0.5,0.8742,society/education,hard,238,Medium,Arabic,Grok,0.05,0.05,0.87887875
8,mirror,de,grok-4.1,7.0,0.8826,technology/ethics,hard,160,High,German,Grok,0.7,0.7,0.876353125
6,mirror,en,gpt-5.1,5.0,1.0,health/philosophy,hard,276,High,English,GPT-5.1,0.5,0.5,1.0
21,mirror,bn,deepseek-v3.2,4.5,0.8957,health/psychology,moderate,285,Low,Bengali,DeepSeek,0.45,0.45,0.9057468750000001
23,mirror,ar,gemini-3-flash,1.0,0.8742,society/education,hard,294,Medium,Arabic,Gemini,0.1,0.1,0.87887875
26,mirror,en,gpt-5.1,2.5,1.0,philosophy/science,hard,401,High,English,GPT-5.1,0.25,0.25,1.0
8,mirror,de,gemini-3-flash,4.5,0.8826,technology/ethics,hard,382,High,German,Gemini,0.45,0.45,0.876353125
23,mirror,ar,gpt-5.1,0.5,0.8742,society/education,hard,236,Medium,Arabic,GPT-5.1,0.05,0.05,0.87887875
5,mirror,sl,grok-4.1,5.0,0.8716,culture/society,moderate,120,Low,Slovenian,Grok,0.5,0.5,0.88904375
28,mirror,ja,claude-sonnet-4-6,0.0,0.8674,politics/society,moderate,409,High,Japanese,Claude,0.0,0.0,0.8879131250000001
